rijksnr;Monumentnaam;X_COORD RD;Y_COORD RD;X_WGS84;Y_WGS84;Historisch adres;historisch straatnaam;historisch huisnummer;historische toevoegingen;historische plaatsnaam;historische gemeentenaam;postcode;provincie;gemeente;plaatsnaam;nieuw adres;straat;huisnummer;toevoeging
41517;;245976;534832;6,735977945495;52,793116626048;De Wheem 10;De Wheem;10;;Zweeloo;Zweeloo;7851 TA;Drenthe;Coevorden;Zweeloo;De Wheem 10;De Wheem;10
18645;;233523;581957;6,562780750428;53,218462227181;Uurwerkersgang 24-9-9a;Uurwerkersgang;24-9-9;a;Groningen;Groningen;9712 EA;Groningen;Groningen;Groningen;Oude Kijk in 't Jatstraat 9;Oude Kijk in 't Jatstraat;9
18689;;233607;582285;6,564118295036;53,221396648881;Grote Spilsluizen 18;Grote Spilsluizen;18;;Groningen;Groningen;9712 NT;Groningen;Groningen;Groningen;Spilsluizen 18;Spilsluizen;18
18610;;233483;582367;6,562282162149;53,222151526507;Ossenmarkt 3;Ossenmarkt;3;;Groningen;Groningen;9712 NZ;Groningen;Groningen;Groningen;Ossenmarkt 4;Ossenmarkt;4
21773;;149564;410949;5,308590624382;51,687299348175;Duhamelstraat 2;Duhamelstraat;2;;'s-Hertogenbosch;'s-Hertogenbosch;5211 KL;Noord-Brabant;'s-Hertogenbosch;'s-Hertogenbosch;Parade 28;Parade;28
21790;;149452;410796;5,306973403406;51,685923013155;Peperstraat 45;Peperstraat;45;;;;5211 KM;Noord-Brabant;'s-Hertogenbosch;'s-Hertogenbosch;Peperstraat 17;Peperstraat;17
510326;;208046;455294;6,161107543512;52,083368288293;Veerweg 16;Veerweg;16;;Brummen;Brummen;6971 JA;Gelderland;Brummen;Brummen;Bronkhorsterweg 16;Bronkhorsterweg;16
510323;Spaensweerd;208102;455323;6,161928989389;52,083623551996;Veerweg 18;Veerweg;18;;Brummen;Brummen;6971 JA;Gelderland;Brummen;Brummen;Bronkhorsterweg 18;Bronkhorsterweg;18
510325;;208062;455331;6,161346709743;52,083699287197;Veerweg 18;Veerweg;18;;Brummen;Brummen;6971 JA;Gelderland;Brummen;Brummen;Bronkhorsterweg 18;Bronkhorsterweg;18
510327;;208168;455339;6,162894299499;52,083761013672;Veerweg 18;Veerweg;18;;Brummen;Brummen;6971 JA;Gelderland;Brummen;Brummen;Bronkhorsterweg 18;Bronkhorsterweg;18
510328;;208058;455282;6,161280732679;52,083259289660;Veerweg 18;Veerweg;18;;Brummen;Brummen;6971 JA;Gelderland;Brummen;Brummen;Bronkhorsterweg 18;Bronkhorsterweg;18
3012;;121582;486812;4,896534855955;52,368172320506;129I en II hoog;;129;I en II hoog;;;1011 KD;Noord-Holland;Amsterdam;Amsterdam;Kloveniersburgwal 129;Kloveniersburgwal;129
3012;;121582;486812;4,896534855955;52,368172320506;129achter;;129;achter;;;1011 KD;Noord-Holland;Amsterdam;Amsterdam;Kloveniersburgwal 129;Kloveniersburgwal;129
37145;;136226;516549;5,109874447928;52,636121192801;56;;56;;;;1697 KL;Noord-Holland;Drechterland;Schellinkhout;Zuiderdijk 57;Zuiderdijk;57
343584;Beaulieu;189922;444324;5,895582714893;51,986212366640;Noordelijke Parallelweg 1;Noordelijke Parallelweg;1;;;;6814 NC;Gelderland;Arnhem;Arnhem;Mr. D. van Ruijvenpad 2;Mr. D. van Ruijvenpad;2
32994;Paasjanshuus;227793;454755;6,449046600280;52,076279739637;B 6;;B 6;;;;7261 LL;Gelderland;Berkelland;Ruurlo;Stapeldijk 3;Stapeldijk;3;
32995;Heikamp;226305;454915;6,427377804473;52,077911280823;C 1;;C 1;;;;7261 LV;Gelderland;Berkelland;Ruurlo;Hengeloseweg 2;Hengeloseweg;2;
19911;;106933;491282;4,680820135775;52,407257374040;;;;;Haarlemmerliede;Halfweg;2064 KV;Noord-Holland;Haarlemmerliede en Spaarnwoude;Haarlemmerliede;Lagedijk 13;Lagedijk;13;
5433;;121914;487019;4,901389000117;52,370052793708;Zwanenburgwal 2;Zwanenburgwal;2;;;;1011 JB;Noord-Holland;Amsterdam;Amsterdam;Sint Antoniesluis 2;Sint Antoniesluis;2;
1953;;122541;487013;4,910595769386;52,370036285651;Nieuwe Herengracht 217;Nieuwe Herengracht;217;;Amsterdam;Amsterdam;1011 SP;Noord-Holland;Amsterdam;Amsterdam;Nieuwe Herengracht 259;Nieuwe Herengracht;259;
4788;;122538;487017;4,910551334368;52,370072057592;Rapenburgerplein 10;Rapenburgerplein;10;;Amsterdam;Amsterdam;1011 VJ;Noord-Holland;Amsterdam;Amsterdam;Rapenburgerplein 81;Rapenburgerplein;81;
39655;;206051;489788;6,137210215759;52,393559275448;8;;8;;;;8131 DK;Overijssel;Olst-Wijhe;Wijhe;Wijhendaalseweg 6;Wijhendaalseweg;6;
13301;;104726;425236;4,658136405157;51,813479283590;1-2;;1-2;;;;3311 JD;Zuid-Holland;Dordrecht;Dordrecht;Bomkade 4;Bomkade;4;
39652;;206529;493688;6,144831506951;52,428563304785;Bremmelerstraat 80;Bremmelerstraat;80;;;;8131 PB;Overijssel;Olst-Wijhe;Wijhe;Rijksstraatweg 2;Rijksstraatweg;2;
522363;;107348;424217;4,696297886139;51,804550716296;Reeweg;Reeweg;;;;;3312 GH;Zuid-Holland;Dordrecht;Dordrecht;Halmaheiraplein 26;Halmaheiraplein;26;
13450;;105528;425386;4,669744554872;51,814899126950;Hofstraat 22/24;Hofstraat;22/24;;;;3311 XH;Zuid-Holland;Dordrecht;Dordrecht;Hofstraat 28;Hofstraat;28;
16709;De Olde Wehme;216687;463804;6,288702324534;52,158952727983;Kerkdiek;Kerkdiek;;;;;7218 MJ;Gelderland;Lochem;Almen;Besselinkpad 2;Besselinkpad;2;
13297;;105377;425291;4,667568501945;51,814031879292;18-20;;18-20;;;;3311 NB;Zuid-Holland;Dordrecht;Dordrecht;Blindeliedengasthuissteeg 12;Blindeliedengasthuissteeg;12;
468;;122194;487353;4,905467616818;52,373071351370;36;;36;;;;1011 BL;Noord-Holland;Amsterdam;Amsterdam;Binnenkant 36A;Binnenkant;36;A
469;;122197;487350;4,905511961345;52,373044568672;37;;37;;;;1011 BM;Noord-Holland;Amsterdam;Amsterdam;Binnenkant 37A;Binnenkant;37;A
21517;;218654;449829;6,314834271884;52,033135426176;C9;;C9;;;;7255 PV;Gelderland;Bronckhorst;Hengelo;Zelhemseweg 44;Zelhemseweg;44;
13521;;105415;425822;4,668043405700;51,818807775847;Kuipershaven 26/27;Kuipershaven;26/27;;Dordrecht;Dordrecht;3311 AL;Zuid-Holland;Dordrecht;Dordrecht;Kuipershaven 26;Kuipershaven;26
13524;Het Meevat;105350;425757;4,667110078010;51,818217789396;Kuipershaven 44;Kuipershaven;44;;Dordrecht;Dordrecht;3311 AL;Zuid-Holland;Dordrecht;Dordrecht;Kuipershaven 42;Kuipershaven;42
13524;Het Meevat;105350;425757;4,667110078010;51,818217789396;Kuipershaven 27;Kuipershaven;27;;Dordrecht;Dordrecht;3311 AL;Zuid-Holland;Dordrecht;Dordrecht;Kuipershaven 42;Kuipershaven;42
13212;;124215;406789;4,942386893540;51,649088724303;;;;;;;5106 AA;Noord-Brabant;Dongen;Dongen;Klein Dongenseweg 13;Klein Dongenseweg;13
18140;;124080;407770;4,940349356917;51,657898822996;Hoofdstraat 22;Hoofdstraat;22;;'s-Gravenmoer;'s-Gravenmoer;5109 AC;Noord-Brabant;Dongen;'s Gravenmoer;Hoofdstraat 2;Hoofdstraat;2
7648;;174873;606312;5,686271828721;53,442683783989;1;;1;;;;9162 EK;Friesland;Ameland;Ballum;Camminghastraat 5;Camminghastraat;5
18143;;124106;407632;4,940737321184;51,656659870809;Hoofdweg 16a;Hoofdweg;16;a;'s Gravenmoer;Dongen;5109 AC;Noord-Brabant;Dongen;'s Gravenmoer;Hoofdstraat 16;Hoofdstraat;16
18143;;124106;407632;4,940737321184;51,656659870809;Hoofdweg 16;Hoofdweg;16;;'s Gravenmoer;Dongen;5109 AC;Noord-Brabant;Dongen;'s Gravenmoer;Hoofdstraat 16;Hoofdstraat;16
30780;;87514;450323;4,403638153809;52,037124481755;Oudeweg 50;Oudeweg;50;;;Nootdorp;2631 PB;Zuid-Holland;Pijnacker-Nootdorp;Nootdorp;Oudeweg 70;Oudeweg;70
13674;Arrondissementsrechtbank;105634;425467;4,671270122588;51,815636525982;Steegoversloot 40;Steegoversloot;40;;Dordrecht;Dordrecht;3311 PP;Zuid-Holland;Dordrecht;Dordrecht;Steegoversloot 36;Steegoversloot;36
13675;Doelesteyn;105654;425459;4,671561293115;51,815566392519;42-44;;42-44;;;;3311 PP;Zuid-Holland;Dordrecht;Dordrecht;Steegoversloot 38;Steegoversloot;38
13768;;105507;425629;4,669405254936;51,817081299509;Voorstraat 131;Voorstraat;131;;Dordrecht;Dordrecht;3311 EN;Zuid-Holland;Dordrecht;Dordrecht;Voorstraat 173;Voorstraat;173
6626;;127748;487688;4,986995556984;52,376385828646;81;;81;;;;1026 BZ;Noord-Holland;Amsterdam;Durgerdam;Durgerdammerdijk 44;Durgerdammerdijk;44
30780;;87514;450323;4,403638153809;52,037124481755;Oudeweg 68;Oudeweg;68;;;Nootdorp;2631 PB;Zuid-Holland;Pijnacker-Nootdorp;Nootdorp;Oudeweg 70;Oudeweg;70
13990;;105474;425800;4,668902202212;51,818615284357;45;;45;;;;3311 BT;Zuid-Holland;Dordrecht;Dordrecht;Wijnstraat 87;Wijnstraat;87
34790;;184794;308851;5,809510830515;50,768822884744;Pley 32;Pley;32;;Noorbeek;Noorbeek;6255 AG;Limburg;Eijsden-Margraten;Noorbeek;Pley 1;Pley;1
13792;De Pauw;105465;425463;4,668819950537;51,815585598598;Voorstraat 201;Voorstraat;201;;Dordrecht;Dordrecht;3311 EP;Zuid-Holland;Dordrecht;Dordrecht;Voorstraat 259;Voorstraat;259
13506;Neurenberg;104876;425461;4,660278908262;51,815515027870;8;;8;;;;3311 CG;Zuid-Holland;Dordrecht;Dordrecht;Korte Engelenburgerkade 12;Korte Engelenburgerkade;12
13505;Engeland;104871;425467;4,660205531681;51,815568505427;6;;6;;;;3311 CG;Zuid-Holland;Dordrecht;Dordrecht;Korte Engelenburgerkade 6;Korte Engelenburgerkade;6
34758;;183474;310452;5,790926204873;50,783280510599;Dorpsstraat 83;Dorpsstraat;83;;Mheer;Margraten;6261 NV;Limburg;Eijsden-Margraten;Mheer;Duivenstraat 13;Duivenstraat;13
34694;;181635;311869;5,764955596279;50,796105573786;Burgemeester Wolfstraat 49;Burgemeester Wolfstraat;49;;Sint Geertruid;Margraten;6265 AA;Limburg;Eijsden-Margraten;Sint Geertruid;Burgemeester Wolfsstraat 32;Burgemeester Wolfsstraat;32
498729;;122760;489078;4,913613184201;52,388607962142;4 - 8;;4 - 8;;;;1031 BV;Noord-Holland;Amsterdam;Amsterdam;Hagedoornplein 12;Hagedoornplein;12
34695;;181624;311879;5,764800321097;50,796195969954;Burgemeester Wolfstraat 49;Burgemeester Wolfstraat;49;;Sint Geertruiden;Margraten;6265 AA;Limburg;Eijsden-Margraten;Sint Geertruid;Burgemeester Wolfsstraat 34;Burgemeester Wolfsstraat;34
34635;;181563;317568;5,764350989577;50,847334987326;Kerkstraat 22;Kerkstraat;22;;Bemelen;Margraten;6268 NJ;Limburg;Eijsden-Margraten;Bemelen;Sint Laurentiusstraat 1;Sint Laurentiusstraat;1
34635;;181563;317568;5,764350989577;50,847334987326;Kerkstraat 1;Kerkstraat;1;;Bemelen;Margraten;6268 NJ;Limburg;Eijsden-Margraten;Bemelen;Sint Laurentiusstraat 1;Sint Laurentiusstraat;1
34804;;184685;309148;5,807990054516;50,771498126253;Wesch 97;Wesch;97;;Noorbeek;Margraten;6255 NH;Limburg;Eijsden-Margraten;Noorbeek;Wesch 7;Wesch;7
13971;Stokholm;105257;425775;4,665758777538;51,818371286628;Wolwevershaven 51;Wolwevershaven;51;;Dordrecht;Dordrecht;3311 AW;Zuid-Holland;Dordrecht;Dordrecht;Wolwevershaven 30;Wolwevershaven;30
18233;;187069;315609;5,842352273465;50,829444916702;Scheulder 24;Scheulder;24;;;;6307 PC;Limburg;Eijsden-Margraten;Scheulder;Scheulderdorpsstraat 64;Scheulderdorpsstraat;64
522390;;105798;425886;4,673588749082;51,819416899202;3;;3;;;;3311 TH;Zuid-Holland;Dordrecht;Dordrecht;Merwekade 66;Merwekade;66
13666;;105728;425411;4,672641237475;51,815141516831;75;;75;;;;3311 PN;Zuid-Holland;Dordrecht;Dordrecht;Steegoversloot 243;Steegoversloot;243
7690;;171925;605737;5,641877974825;53,437619562746;24;;24;;;;9161 AC;Friesland;Ameland;Hollum;Oosterlaan 26;Oosterlaan;26
34738;;183528;310137;5,791667167009;50,780446430830;Dorp 108;Dorp;108;;Mheer;Margraten;6261 NJ;Limburg;Eijsden-Margraten;Mheer;Dorpsstraat 2;Dorpsstraat;2
13904;De Gekroonde Haring;105135;425227;4,664068505508;51,813435089163;Voorstraat 308;Voorstraat;308;;Dordrecht;Dordrecht;3311 CW;Zuid-Holland;Dordrecht;Dordrecht;Voorstraat 326;Voorstraat;326
34815;;186515;310419;5,834039949351;50,782825095927;Terlinden 140;Terlinden;140;;Noorbeek;Margraten;6255 NP;Limburg;Eijsden-Margraten;Terlinden;Terlinden 36;Terlinden;36
34642;;181732;317638;5,766755625393;50,847956335520;Dorpsstraat 39;Dorpsstraat;39;;Bemelen;Margraten;6268 NG;Limburg;Eijsden-Margraten;Bemelen;Molenweg 1;Molenweg;1
13935;;105328;425315;4,666854509883;51,814243227057;Vriesestraat 11;Vriesestraat;11;;Dordrecht;Dordrecht;3311 NN;Zuid-Holland;Dordrecht;Dordrecht;Vriesestraat 13;Vriesestraat;13
14010;;105393;425493;4,667771544612;51,815848836504;Wijnstraat 183;Wijnstraat;183;;Dordrecht;Dordrecht;3311 BV;Zuid-Holland;Dordrecht;Dordrecht;Wijnstraat 213;Wijnstraat;213
7449;Leeuw;216459;475043;6,287409560829;52,259982391397;;;;;Bathmen;Diepenveen;7434 PD;Overijssel;Deventer;Oude Molen;Oude Molenweg 3;Oude Molenweg;3
7449;Leeuw;216459;475043;6,287409560829;52,259982391397;;;;;Lettele;Diepenveen;7434 PD;Overijssel;Deventer;Oude Molen;Oude Molenweg 3;Oude Molenweg;3
14011;;105383;425493;4,667626529473;51,815847947438;Wijnstraat 185;Wijnstraat;185;;Dordrecht;Dordrecht;3311 BV;Zuid-Holland;Dordrecht;Dordrecht;Wijnstraat 215;Wijnstraat;215
20236;;170809;484847;5,619235219529;52,351300260895;18;;18;;;;3841 BG;Gelderland;Harderwijk;Harderwijk;Vischmarkt 16;Vischmarkt;16
34764;;183361;310404;5,789320297652;50,782854649463;Rondelenstraat 121;Rondelenstraat;121;;Mheer;Margraten;6261 NP;Limburg;Eijsden-Margraten;Mheer;Rondelenstraat 10;Rondelenstraat;10
34685;;181715;311881;5,766091072050;50,796209720357;Dorpsstraat 35;Dorpsstraat;35;;Sint Geertruid;Margraten;6265 AL;Limburg;Eijsden-Margraten;Sint Geertruid;Dorpstraat 24;Dorpstraat;24
34761;;183703;309871;5,794127286977;50,778046753931;57;;57;;;;6261 NE;Limburg;Eijsden-Margraten;Mheer;Papenweg 3;Papenweg;3
13415;;104975;425328;4,661733782460;51,814328536094;Grotekerksplein 2;Grotekerksplein;2;;Dordrecht;Dordrecht;3311 CC;Zuid-Holland;Dordrecht;Dordrecht;Grotekerksplein 4;Grotekerksplein;4
13416;;104971;425341;4,661673898063;51,814445018730;Grotekerksplein 3;Grotekerksplein;3;;Dordrecht;Dordrecht;3311 CC;Zuid-Holland;Dordrecht;Dordrecht;Grotekerksplein 5;Grotekerksplein;5
34785;;184743;308917;5,808793341134;50,769418771173;Klompenstraat 21;Klompenstraat;21;;Noorbeek;Margraten;6255 AE;Limburg;Eijsden-Margraten;Noorbeek;Klompestraat 3;Klompestraat;3
13881;Oostenrijck;105504;425532;4,669375631662;51,816209217179;Voorstraat 152;Voorstraat;152;;Dordrecht;Dordrecht;3311 ES;Zuid-Holland;Dordrecht;Dordrecht;Voorstraat 190;Voorstraat;190
34782;;184642;308879;5,807358653078;50,769082424950;Kempestraat 19;Kempestraat;19;;Noorbeek;Margraten;6255 AC;Limburg;Eijsden-Margraten;Noorbeek;Kempestraat 2;Kempestraat;2
34788;;184753;308780;5,808923897971;50,768186821802;Onderstraat 7;Onderstraat;7;;Noorbeek;Margraten;6255 ND;Limburg;Eijsden-Margraten;Noorbeek;Onderstraat 10;Onderstraat;10
13677;;105681;425449;4,671954257815;51,815478901436;50;;50;;;;3311 PP;Zuid-Holland;Dordrecht;Dordrecht;Steegoversloot 44;Steegoversloot;44
34810;;187109;309159;5,842350778899;50,771466661620;Schilberg 158;Schilberg;158;;Noorbeek;Margraten;6255 NR;Limburg;Eijsden-Margraten;Schilberg;Schilberg 15;Schilberg;15
453;Faam;121084;488843;4,889018095119;52,386394954957;94;;94;;;;1013 LH;Noord-Holland;Amsterdam;Amsterdam;Bickersgracht 256;Bickersgracht;256
34629;;184366;310885;5,803608319392;50,787127648262;Mheerderweg 2;Mheerderweg;2;;Banholt;Mheer;6262 NE;Limburg;Eijsden-Margraten;Banholt;Mheerderweg 65;Mheerderweg;65
34629;;184366;310885;5,803608319392;50,787127648262;Banholt 2;Banholt;2;;Banholt;Mheer;6262 NE;Limburg;Eijsden-Margraten;Banholt;Mheerderweg 65;Mheerderweg;65
34803;;184587;309109;5,806597751058;50,771152627072;Wesch 101;Wesch;101;;Noorbeek;;6255 NH;Limburg;Eijsden-Margraten;Noorbeek;Wesch 4;Wesch;4
34630;;181742;317651;5,766898566184;50,848072721142;Dorpsstraat 55;Dorpsstraat;55;;Bemelen;Margraten;6268 NC;Limburg;Eijsden-Margraten;Bemelen;Oude Akerstraat 55;Oude Akerstraat;55
34631;;181715;317599;5,766511383831;50,847606571997;Dorpsstraat 56;Dorpsstraat;56;;Bemelen;Margraten;6268 NE;Limburg;Eijsden-Margraten;Bemelen;Oude Akerstraat 56;Oude Akerstraat;56
11419;;152439;434549;5,349992783886;51,899445789493;Binnenweg 3;Binnenweg;3;;Erichem;Buren;4117 GH;Gelderland;Buren;Erichem;Erichemseweg 41;Erichemseweg;41
20179;;170486;484622;5,614484172117;52,349287270866;Eendrachtstraat 4-12;Eendrachtstraat;4-12;;;;3841 CZ;Gelderland;Harderwijk;Harderwijk;Straat van Sevenhuysen 8;Straat van Sevenhuysen;8
11418;De Kortenhof;152465;434621;5,350370020369;51,900093063635;Binnenstraat 2;Binnenstraat;2;;Erichem;Buren;4117 GR;Gelderland;Buren;Erichem;Binnenstraat 3;Binnenstraat;3
34657;;182022;315367;5,770704145780;50,827529614404;Dorpstraat 161;Dorpstraat;161;;Cadier en Keer;Margraten;6267 EG;Limburg;Eijsden-Margraten;Cadier en Keer;Kerkstraat 98;Kerkstraat;98
28303;;159834;442452;5,457549082662;51,970464487310;;;;;;Maurik;4024 HK;Gelderland;Buren;Eck en Wiel;Prinses Beatrixstraat 11;Prinses Beatrixstraat;11
34792;;184838;308858;5,810135061536;50,768883521639;34;;34;;;;6255 AG;Limburg;Eijsden-Margraten;Noorbeek;Pley 3;Pley;3
34633;Droogenberg;182985;317213;5,784513303535;50,844076391223;45;;45;;;;6268 NN;Limburg;Eijsden-Margraten;Gasthuis;Gasthuis 7;Gasthuis;7
34633;Droogenberg;182985;317213;5,784513303535;50,844076391223;Oude Ankerstraat 47;Oude Ankerstraat;47;;;;6268 NN;Limburg;Eijsden-Margraten;Gasthuis;Gasthuis 7;Gasthuis;7
34681;;183287;317146;5,788795601737;50,843459336961;50-51;;50-51;;;;6268 NN;Limburg;Eijsden-Margraten;Gasthuis;Gasthuis 59;Gasthuis;59
34681;;183287;317146;5,788795601737;50,843459336961;Oude Akerstraat 50-51;Oude Akerstraat;50-51;;;;6268 NN;Limburg;Eijsden-Margraten;Gasthuis;Gasthuis 59;Gasthuis;59
34741;;183527;310013;5,791643276993;50,779331897565;Noorbeekstraat 94;Noorbeekstraat;94;;;;6261 NH;Limburg;Eijsden-Margraten;Mheer;Dorpsstraat 11;Dorpsstraat;11
34825;;185750;308384;5,823021797581;50,764574876450;Vroelen 185;Vroelen;185;;;;6255 NC;Limburg;Eijsden-Margraten;Vroelen;Vroelen 29;Vroelen;29
34636;;181532;317493;5,763905365963;50,846662276599;Kerkstraat 26;Kerkstraat;26;;;;6268 NJ;Limburg;Eijsden-Margraten;Bemelen;Sint Laurentiusstraat 5;Sint Laurentiusstraat;5
34687;;181589;311766;5,764295678536;50,795181879934;53;;53;;;;6265 AC;Limburg;Eijsden-Margraten;Sint Geertruid;Eindstraat 1;Eindstraat;1
28296;;156344;441362;5,406756943579;51,960686838637;7-9;;7-9;;;;4021 AB;Gelderland;Buren;Maurik;Garststraat 15;Garststraat;15
34827;;185508;308455;5,819597939273;50,765225959858;184 ?;;184 ?;;;;6255 NC;Limburg;Eijsden-Margraten;Vroelen;Vroelen 27;Vroelen;27
25838;;163697;439295;5,513684778053;51,942041645146;Pooijerstraat 4;Pooijerstraat;4;;Lienden;Buren;4033 BS;Gelderland;Buren;Lienden;Baron van Brakellweg 4;Baron van Brakellweg;4
34728;;186982;309560;5,840585778452;50,775078142048;Hoogcruts 152;Hoogcruts;152;;;;6255 NS;Limburg;Eijsden-Margraten;Hoogcruts;Hoogcruts 10;Hoogcruts;10
34686;;181693;311876;5,765778691010;50,796165800543;Dorpsstraat 37;Dorpsstraat;37;;;;6265 AL;Limburg;Eijsden-Margraten;Sint Geertruid;Dorpstraat 26;Dorpstraat;26
28329;;154150;440255;5,374838663655;51,950737915106;Prinses Irenestraat 80;Prinses Irenestraat;80;;;;4023 AC;Gelderland;Buren;Rijswijk;De Heuvel 52;De Heuvel;52
20042;;80703;449252;4,304621037775;52,026628754710;Sir Winston Churchilllaan 1019;Sir Winston Churchilllaan;1019;;;;2286 AR;Zuid-Holland;Rijswijk;Rijswijk;Endehoekseweg 9;Endehoekseweg;9
34725;Honthemerhof;183707;314273;5,794531270317;50,817614261959;Honthem 23;Honthem;23;;Honthem;Margraten;6269 NP;Limburg;Eijsden-Margraten;Honthem;Honthem 43;Honthem;43
8085;De Grote Slok;155232;463133;5,390593724142;52,156367642280;Zevenhuizen 2;Zevenhuizen;2;;;;3811 CW;Utrecht;Amersfoort;Amersfoort;Zevenhuizen 1;Zevenhuizen;1
34654;;181858;315383;5,768377833682;50,827681133714;Dorpsstraat 140;Dorpsstraat;140;;Cadier en Keer;;6267 EE;Limburg;Eijsden-Margraten;Cadier en Keer;Kerkstraat 76;Kerkstraat;76
28328;;152891;441863;5,356515432817;51,965187617531;Molenweg 9;Molenweg;9;;;;4023 ZA;Gelderland;Buren;Rijswijk;N.v.t. 0;N.v.t.;0
11373;;151281;435807;5,333154196409;51,910746516545;Rodeheldenstraat 48;Rodeheldenstraat;48;;Buren;Buren;4116 BB;Gelderland;Buren;Buren;Rodeheldenstraat 20;Rodeheldenstraat;20
16877;;108218;447351;4,705767016859;52,012546871248;Nieuwehaven 274-294;Nieuwehaven;274-294;;Gouda;Gouda;2801 EE;Zuid-Holland;Gouda;Gouda;Nieuwehaven 274;Nieuwehaven;274
24521;Kramers Mole;180258;576648;5,764964316995;53,175921318494;Bredyk 147;Bredyk;147;;;;9084 AA;Friesland;Leeuwarden;Goutum;Boksumerdyk 11;Boksumerdyk;11
11458;Engelrode;149123;439027;5,301736968670;51,939670068371;Kochpad 1;Kochpad;1;;Buren;Buren;4111 LD;Gelderland;Buren;Zoelmond;Kochpad 17;Kochpad;17
7885;;155177;463156;5,389790023445;52,156574386050;5;;5;;;;3811 CJ;Utrecht;Amersfoort;Amersfoort;Hof 4;Hof;4
7860;;155037;463237;5,387744209442;52,157302437931;Vijver 36;Vijver;36;;;;3811 EX;Utrecht;Amersfoort;Amersfoort;Havik 13;Havik;13
34741;;183527;310013;5,791643276993;50,779331897565;Dorpsstraat 94;Dorpsstraat;94;;;;6261 NH;Limburg;Eijsden-Margraten;Mheer;Dorpsstraat 11;Dorpsstraat;11
34747;;183717;309771;5,794317879482;50,777147197402;Noorbekerweg 39;Noorbekerweg;39;;;;6261 NJ;Limburg;Eijsden-Margraten;Mheer;Dorpsstraat 40;Dorpsstraat;40
34753;;183456;310336;5,790661927678;50,782238728043;Noorbekerstraat 111;Noorbekerstraat;111;;;;6261 NV;Limburg;Eijsden-Margraten;Mheer;Duivenstraat 3;Duivenstraat;3
34619;;185682;314489;5,822572650664;50,819453591826;Sprinkstraat 9;Sprinkstraat;9;;Margraten;Margraten;6269 AP;Limburg;Eijsden-Margraten;Margraten;Sprinkstraat 12;Sprinkstraat;12
34755;;183493;310567;5,791204594544;50,784313254397;Duivenstraat 162;Duivenstraat;162;;;;6261 NT;Limburg;Eijsden-Margraten;Mheer;Duivenstraat 10;Duivenstraat;10
34775;;183436;309763;5,790333627283;50,777089266105;78-79;;78-79;;;;6261 NK;Limburg;Eijsden-Margraten;Mheer;Steegstraat 19;Steegstraat;19
34619;;185682;314489;5,822572650664;50,819453591826;A68;;A68;;Margraten;Margraten;6269 AP;Limburg;Eijsden-Margraten;Margraten;Sprinkstraat 12;Sprinkstraat;12
18234;;187149;315554;5,843482808340;50,828946069502;Scheulder 16;Scheulder;16;;Margraten;Wijlre;6307 PC;Limburg;Eijsden-Margraten;Scheulder;Scheulderdorpsstraat 56;Scheulderdorpsstraat;56;
34719;;182454;311782;5,776564437432;50,795284990727;Herkenrade 29;Herkenrade;29;;Sint Geertruid;Sint Geertruid;6265 NB;Limburg;Eijsden-Margraten;Herkenrade;Heerkuil 1;Heerkuil;1;
7865;;155108;463249;5,388781756378;52,157410282252;14;;14;;;;3811 EX;Utrecht;Amersfoort;Amersfoort;Havik 33;Havik;33;
7866;;155108;463249;5,388781756378;52,157410282252;16;;16;;;;3811 EX;Utrecht;Amersfoort;Amersfoort;Havik 35;Havik;35;
34826;;185776;308377;5,823389697433;50,764510565002;Peul 3;Peul;3;;Noorbeek;Noorbeek;6255 NC;Limburg;Eijsden-Margraten;Vroelen;Vroelen 30;Vroelen;30;
7973;;155154;463221;5,389453955160;52,157158608526;10;;10;;;;3811 CN;Utrecht;Amersfoort;Amersfoort;Lavendelstraat 12;Lavendelstraat;12;
34725;Honthemerhof;183707;314273;5,794531270317;50,817614261959;Onderstraat 1;Onderstraat;1;;Honthem;Margraten;6269 NP;Limburg;Eijsden-Margraten;Honthem;Honthem 43;Honthem;43;
7989;;155298;462932;5,391557997316;52,154561035947;23;;23;;;;3811 EC;Utrecht;Amersfoort;Amersfoort;Muurhuizen 27;Muurhuizen;27;
18253;;182365;579618;5,796728290698;53,202504623973;Gouverneursplein 44;Gouverneursplein;44;;Leeuwarden;Leeuwarden;8911 HH;Friesland;Leeuwarden;Leeuwarden;Gouverneursplein 36;Gouverneursplein;36;
18254;;182476;579862;5,798410228964;53,204691376184;Nieuweburen 86;Nieuweburen;86;;Leeuwarden;Leeuwarden;8911 GA;Friesland;Leeuwarden;Leeuwarden;Nieuweburen 66;Nieuweburen;66;
24210;;182382;579738;5,796992910348;53,203582002380;Grote Kerkstraat 48;Grote Kerkstraat;48;;Leeuwarden;Leeuwarden;8911 EG;Friesland;Leeuwarden;Leeuwarden;Grote Kerkstraat 238;Grote Kerkstraat;238;
17604;;80879;455130;4,305909864242;52,079476590957;7;;7;;;;2513 BE;Zuid-Holland;'s-Gravenhage;'s-Gravenhage;Juffrouw Idastraat 7A;Juffrouw Idastraat;7;A
24515;;183178;581414;5,809052075155;53,218600173585;Bonkewei / Snakkerburen 1 / 2;Bonkewei / Snakkerburen;1 / 2;;;;9083 AB;Friesland;Leeuwarden;Snakkerbuorren;Oan 'e Dyk 1;Oan 'e Dyk;1;
